experiment_id,cortex_region,division,projection_strength_ipsi,projection_density_ipsi,projection_strength_contra,projection_density_contra,injection_volume
159319654,ACAv,CPvm,1219.4009,0.002720959,0.8836286,1.114579974380034e-05,0.052571091
293431869,ACAd,CPdm,4501.205,0.016529375,98.36508,0.00033153,0.001884606
298350922,VISpor,CPdm,572.87006,0.002188881,28.615025,0.000132135,0.02452448
478257195,VISp,CPdm,1296.6511,0.009927602,34.113667,0.000702723,0.005907939
180673746,ORBl,CPvm,372370.06,0.116585911,83660.414,0.09081221,0.139684006
281459203,SSp-tr,CPdm,7096.6963,0.014107969,94.236046,0.000372347,0.009420511
159223769,SSp-bfd,CPdm,22936.615,0.014139792,0.4366791,1.3682430030320419e-05,0.098122539
527577056,VISpor,CPdm,3768.9915,0.017901692,456.27972,0.002427786,0.019194342
614737677,MOs,CPdm,2619.7383,0.004993011,533.746,0.001244794,0.014262017
112595376,RSPv,CPdm,53788.402,0.065850538,2331.1943,0.004105267,0.089164359
180673746,ORBl,CPdm,27576.443,0.037780648,5782.3145,0.012321950653316817,0.139684006
510417993,VISp,CPdm,72.99605,0.000854153,5927.09,0.026876981502200144,0.076407405
265292679,MOs,CPdm,94756.7,0.130202081,48777.582,0.081446586,0.114004997
584194481,ACAd,CPdm,281609.5,0.16350427,55320.98,0.08641377,0.156103749
112791318,SSp-ll,CPvm,28062.098,0.055418531,1031.3441,0.004371767,0.428606489
159322514,AId,CPvm,26782.562,0.044623093,12778.133,0.026941319670376423,0.0164148
293432575,ACAd,CPdm,85561.85,0.13884169,19651.457,0.047898651627267544,0.022780227
298351630,VISp,CPdm,15336.153,0.030355086,15.379423,0.000243517,0.020999908
478491090,ACAd,CPdm,985561.56,0.22025899,294941.25,0.18993795632921925,0.168556021
180709230,ORBl,CPvm,801245.4,0.136555956,398016.88,0.1295100421734002,0.797135528
283017324,VISl,CPdm,5926.2803,0.017248394,11.217612,0.000238597,0.01278466
159319654,ACAv,CPdm,47989.695,0.071002665,135.61401,0.000694114,0.052571091
528509838,VISal,CPdm,415876.16,0.195198236,59868.246,0.091571892,0.037416425
112596790,AId,CPdm,43523.508,0.065313157,26858.363,0.042490172,0.397894034
616676552,MOs,CPdm,909.8894,0.00213615,267.2317,0.000652221,0.005584544
180709230,ORBl,CPdm,58958.5,0.064798528,54352.75,0.042210911584214014,0.797135528
510581751,VISp,CPdm,1340.3749,0.010639242,21306.332,0.064353542,0.031653463
265712971,ACAv,CPdm,775764.8,0.208536991,272170.2,0.17429271253022338,0.126259182
584507699,VISp,CPdm,10853.8,0.040966041,367.2551,0.007102642,0.014912983
112882565,SSp-bfd,CPvm,27504.012,0.051477145,710.27405,0.002702049,0.174916613
159330754,ACAd,CPvm,12090.275,0.020038995,1336.7406,0.005186871,0.274341318
293433283,ORBvl,CPdm,6926.728,0.018553145,2222.717,0.006962358,0.01835974
298352336,SSp-ul,CPdm,62117,0.026540071,52.76767,0.000175642,0.086722915
478582494,ORBm,CPdm,248617.44,0.196098278,125902.03,0.14819801243486913,0.199727371
180709942,MOs,CPvm,242819.58,0.076968896,113680.11,0.071781794,0.808988354
283019341,ILA,CPdm,76811.29,0.049995061,11756.448,0.017820827041401265,0.484180422
159322514,AId,CPdm,2199.732,0.005690892,1603.6013,0.003168789,0.0164148
528510546,VISam,CPdm,360804.75,0.201657573,29748.404,0.068485559,0.058355531
112791318,SSp-ll,CPdm,250094.42,0.133057866,15005.9795,0.041225623,0.428606489
616857128,MOs,CPdm,3485.2615,0.005335687,5216.836,0.008646835,0.025433671
510582887,VISp,CPdm,661.28046,0.008286095,5749.97,0.038005102,0.023840423
180709942,MOs,CPdm,28303.53,0.028275126,49293.16,0.023141985574260428,0.808988354
265713683,ORBl,CPdm,46205.69,0.061516129,11124.066,0.023829719852245128,0.126643724
584511119,VISp,CPdm,266.8391,0.001277462,16405.906,0.038129704055956525,0.007525482
112935169,SSp-ll,CPvm,49610.117,0.071739517,2960.3428,0.011486861215960632,0.22191024
159511623,ILA,CPvm,5590.632,0.018568672,1221.3444,0.005290258,0.020648855
293433996,FRP,CPdm,23532.39,0.020941574,2029.4536,0.005217848,0.190371115
298404154,SSp-tr,CPdm,82253.05,0.104478805,5738.758,0.020470068339125947,0.167252504
478780588,ACAv,CPdm,5762.3926,0.017008567,881.6975,0.003244811,0.00399319
180717881,SSp-m,CPvm,146457.14,0.057703189,17080.22,0.022732665687117414,0.989409568
283020912,VISp,CPdm,38599.09,0.058569717,2.7020452,3.220751788036098e-05,0.058460616
159330754,ACAd,CPdm,161228.36,0.108235939,3950.4946,0.013358049,0.274341318
528963991,VISp,CPdm,1799.6292,0.005897819,14600.969,0.037204603,0.036403805
112882565,SSp-bfd,CPdm,271981.66,0.155561235,19451.695,0.042207222,0.174916613
623855077,VISp,CPdm,5134.5317,0.011187078,1053.771,0.002702587,0.043105604
180717881,SSp-m,CPdm,69081.625,0.030006415,70483.22,0.015493353452142434,0.989409568
510834706,VISal,CPdm,149567.81,0.15822854,4662.933,0.028240458714996905,0.097730961
265929196,MOs,CPdm,1768.2606,0.004650489,71.27304,0.000372116,0.034477679
584513749,MOs,CPdm,9918.1045,0.008897115,32.21429,0.000321614,0.022066466
112936582,SSp-m,CPvm,42142.94,0.031693504,4989.538,0.010814039249357291,0.178009474
159602992,SSp-bfd,CPvm,6698.386,0.016720391,455.69357,0.001402526,0.093784961
298601161,MOs,CPdm,239494.48,0.154998334,102728.42,0.1037388008733695,0.196274204
293470216,VISpor,CPdm,1919.0382,0.008184092,1022.6539,0.003859983,0.355151961
478782005,VISa,CPdm,516.8909,0.001657803,8.896942,9.016567654812276e-05,0.015373173
286299886,FRP,CPdm,2769.0742,0.005741317,313.22147,0.001203823,0.093601593
180718587,SSp-ul,CPvm,115505.11,0.098530868,11046.733,0.028960323643277525,0.998458182
159511623,ILA,CPdm,3817.9187,0.011289696,958.2742,0.002972162,0.020648855
529692491,VISp,CPdm,56397.613,0.073356734,264266.9,0.15595579652689193,0.076629228
627869431,VISp,CPdm,1270.6912,0.003073089,1.1323819,3.5743426764601095e-05,0.022887915
112935169,SSp-ll,CPdm,243344.89,0.141723763,33909.12,0.049893904,0.22191024
180718587,SSp-ul,CPdm,334731.06,0.136303292,30763.68,0.050630602445849666,0.998458182
510835921,VISp,CPdm,652.0877,0.004520198,18981.951,0.058488007,0.053593221
266172624,SSp-bfd,CPdm,97640.74,0.051275445,10124.696,0.015198028192723945,0.262912068
112951804,SSp-bfd,CPvm,122782.75,0.11068225,14299.449,0.040009116495514585,0.412418496
584895127,RSPd,CPdm,29967.875,0.05013865,57.68116,0.000294941,0.039015814
159753308,VISam,CPvm,3537.6663,0.009495683,45.56446,0.000229834,0.124456913
298719484,AUDp,CPdm,9981.692,0.016328904,16.311312,8.686037041720265e-05,0.345118682
293471629,ORBm,CPdm,115647.01,0.078440603,26268.201,0.035265234,0.20766884
479085232,VISp,CPdm,0,0,438.04745,0.001510371,0.005350235
286300594,SSp-ul,CPdm,1947.2256,0.005953856,8.248595,6.87964880738021e-05,0.161586447
180719293,MOs,CPvm,273448.7,0.077727425,120308.76,0.078353051,1.047048542
159602992,SSp-bfd,CPdm,66181.33,0.044955007,2854.528,0.007994844,0.093784961
530008580,VISl,CPdm,4405.967,0.017934668,0.92508286,4.227717144200129e-06,0.007221267
112936582,SSp-m,CPdm,4286.685,0.006909243,15517.399,0.006407912,0.178009474
636803957,VISpm,CPdm,64027.05,0.089764658,210.85703,0.000799346,0.02356249
180719293,MOs,CPdm,36391.54,0.030884396,38233.14,0.0271813,1.047048542
510848595,VISal,CPdm,152938.69,0.166023452,12352.423,0.056845808,0.06180713
266175461,SSs,CPdm,1260.5134,0.001166773,984.16064,0.001775949,0.05197772
112952510,MOs,CPvm,329420.1,0.127303404,132480.48,0.11037593245184149,0.287809595
159832064,RSPv,CPvm,1039.1196,0.00243063,0,0,0.157201251
584896065,AUDpo,CPdm,1552.6908,0.003477566,0.051260784,3.3053061309201013e-06,0.001366927
298720191,RSPd,CPdm,7779.4253,0.016059714,1.2022017,8.609169457280263e-06,0.041448243
293472335,VISp,CPdm,36469.15,0.053473166,81.54139,0.0004157,0.19148512
479203646,VISp,CPdm,653.75183,0.006744977,2.042268,5.780442349888177e-05,0.004367683
286301303,VISrl,CPdm,86483.05,0.103712743,1482.7698,0.005503412,0.088758492
180720175,MOp,CPvm,137731.73,0.102651278,62867.777,0.068826774,1.015067536
159753308,VISam,CPdm,329429.62,0.189207637,5234.586,0.017783315660194546,0.124456913
530018580,VISl,CPdm,8312.37,0.031997131,940.50525,0.004708678,0.006848468
112951804,SSp-bfd,CPdm,422100.6,0.18141142,62281.402,0.099817478,0.412418496
638313933,VISp,CPdm,12957.553,0.024381168,0,0,0.103666977
511234217,VISp,CPdm,643.4702,0.001991332,0.11208718,2.3828951176400728e-06,0.018398794
180720175,MOp,CPdm,741365.06,0.205066804,237677.31,0.15397622562480856,1.015067536
113887868,VISp,CPvm,17.706718,9.23E-05,194.97667,0.000759375,0.314177318
159887627,ORBl,CPvm,145029.9,0.105341029,34821.5,0.062425164602323634,0.090805359
266176167,MOs,CPdm,109579.93,0.083159119,28958.637,0.05058871,0.325096419
584902900,SSp-ll,CPdm,35551.082,0.048453021,5170.5127,0.012404891,0.020135359
298757426,VISl,CPdm,317394.6,0.170434114,22974.928,0.052340214391379765,0.086885977
293548317,VISrl,CPdm,69476.08,0.081086001,837.4194,0.002757394,0.052685079
479673887,VISl,CPdm,25274.822,0.04972418,324342.5,0.18683419700470083,0.130042021
286302294,VISp,CPdm,4090.3171,0.0111983,742.9764,0.001849665,0.212095559
159832064,RSPv,CPdm,146307.5,0.112636916,23.531208,0.000123142,0.157201251
180917660,VISC,CPvm,359513.84,0.128697629,243020.06,0.10548746155179511,1.29880137
530555292,VISp,CPdm,27979.293,0.038628113,133748.56,0.10480326318269464,0.102772649
639813139,MOs,CPdm,721.98505,0.00212093,182.59332,0.000570281,0.029839287
112952510,MOs,CPdm,437781.34,0.177319374,122732.266,0.11367040025335556,0.287809595
511234957,SSp-bfd,CPdm,1317.2539,0.005298406,9.231121,4.865718095052149e-05,0.042525983
114290938,SSp-m,CPvm,38484.33,0.036372204,2534.5862,0.008241896,0.368921627
180917660,VISC,CPdm,57880.367,0.08416693,14239.104,0.030377531,1.29880137
159888336,SSp-bfd,CPvm,10268.847,0.024177161,15.948808,7.84049361288024e-05,0.0799521
266249483,SSp-ul,CPdm,342918.4,0.142026314,21288.768,0.038794685528946986,0.247117486
584903636,MOp,CPdm,16103.586,0.016787957,4347.2407,0.010161740927799432,0.337165198
298758841,ACAd,CPdm,47398.383,0.084123346,4976.8276,0.018530468580951368,0.063615465
293700454,SSp-ll,CPdm,5331.2285,0.012766245,37.691765,0.000290867,0.062520972
479700629,VISl,CPdm,270414.7,0.169034278,9367.136,0.026538918,0.097799561
286312782,SSp-ul,CPdm,31500.186,0.019338577,792.65393,0.001771106,0.096510527
159887627,ORBl,CPdm,17330.348,0.029452276,5538.7163,0.011302071542966866,0.090805359
181598954,MOs,CPvm,248573.19,0.103957489,77728.89,0.074007265,0.391166216
530574594,VISp,CPdm,14360.353,0.029906717,272585.3,0.14088167888028527,0.097888456
113887868,VISp,CPdm,24664.143,0.048560635,13961.996,0.029075164,0.314177318
642460814,AUDpo,CPdm,1751.9491,0.01085009,23.352522,0.000473889,0.009256768
114292355,SSp-ll,CPvm,22470.168,0.044041206,5929.485,0.017153616408462045,0.377120229
512130198,MOp,CPdm,38569.69,0.030525886,139.71465,0.000539687,0.120511972
181598954,MOs,CPdm,132058.88,0.084118504,29136.08,0.04359007,0.391166216
266250195,VISp,CPdm,98357.72,0.086284863,1001.7405,0.003359421,0.172009914
161458737,ACAv,CPvm,91304.71,0.063766504,22950.291,0.037627298,0.392026578
298759552,VISp,CPdm,24424.602,0.048860342,1427.6273,0.005372583,0.201476162
293728197,SSp-bfd,CPdm,33408.004,0.030946275,679.5011,0.002249146,0.239374526
585025284,MOs,CPdm,25393.162,0.022673016,3991.1755,0.00885822,0.170949358
479701339,VISp,CPdm,2559.973,0.007958639,91137.016,0.10148919414714838,0.132360446
286313491,ILA,CPdm,202573.17,0.10474715,78477.27,0.062210934644489346,0.204874704
159888336,SSp-bfd,CPdm,15787.746,0.022055385,46.60242,0.000263886,0.0799521
181599674,SSp-n,CPvm,8696.493,0.018956084,721.6196,0.002473906,0.271695808
531441947,VISp,CPdm,11549.403,0.029261721,183886.83,0.13473373260918944,0.05973787
114290938,SSp-m,CPdm,29393.848,0.015956019,19828.447,0.008290553,0.368921627
114428632,ACAd,CPvm,108496.016,0.090615813,29384.836,0.048961653,0.247224228
642809043,AUDpo,CPdm,21360.494,0.091584422,584.096,0.009394833,0.073058098
512130913,SSp-n,CPdm,10725.333,0.010465598,1.270852,2.0677380214360632e-05,0.036685624
181599674,SSp-n,CPdm,66156.695,0.025648868,1151.8497,0.003141732,0.271695808
266486371,SSp-bfd,CPdm,15505.236,0.033111404,81.65046,0.000514244,0.131283319
161463521,PL,CPvm,97435.62,0.084148559,50399.09,0.070359898,0.072934971
298760261,SSp-bfd,CPdm,37501.562,0.020757937,2.916964,8.947386828816274e-05,0.123277218
585910380,VISp,CPdm,297.4753,0.000494335,3.8080301,7.279360246468223e-05,0.067760062
293820681,AUDp,CPdm,5992.478,0.00909259,0.7009338,1.8371352681160562e-05,0.015441767
286314623,SSs,CPdm,11126.76,0.00866536,2108.4377,0.004282216,0.29504909
479755622,VISp,CPdm,6362.5293,0.016636221,83091.84,0.096256664,0.168527523
181600380,AUDp,CPvm,196.55042,0.000464511,0,0,0.056529997
161458737,ACAv,CPdm,763510.4,0.210729946,171334.12,0.1586138775968272,0.392026578
534175823,VISal,CPdm,50.742786,0.000685582,5958.349,0.031665755,0.00106889
114292355,SSp-ll,CPdm,323668.7,0.140369433,65281.445,0.072869778,0.377120229
114475228,ACAv,CPvm,6154.264,0.012833197,768.55316,0.00308608,0.177611476
513773998,AIv,CPdm,14210.606,0.031414936,1398.8131,0.005230378,0.348697838
643483018,VISp,CPdm,383.63965,0.001339495,64272.305,0.077576765,0.352990865
181600380,AUDp,CPdm,32900.645,0.050722767,382.44366,0.001157165,0.056529997
166054929,RSPv,CPvm,622.3344,0.001492692,136.95563,0.000487955,0.309425631
266487079,VISl,CPdm,44764.152,0.058270625,518.36664,0.001900244,0.126360289
298796577,SSp-m,CPdm,2995.3494,0.00464188,40.021503,0.00014797,0.030884602
293821389,VISam,CPdm,5579.785,0.011091224,1.049405,3.0208960684920923e-05,0.01075071
585911240,ACAv,CPdm,176240.69,0.105551723,269.42993,0.001232879,0.132603596
286417464,VISpl,CPdm,2020.6149,0.005987985,550.40704,0.002220781,0.019788954
479756361,VISp,CPdm,5264.048,0.016623922,109966.02,0.10615444158198101,0.163774974
181818339,SSp-n,CPvm,1974.2115,0.005554836,35.544388,0.000168417,0.065158431
161463521,PL,CPdm,112613.45,0.13345481,52462.39,0.096237447,0.072934971
535692871,VISp,CPdm,3277.713,0.009816836,35969.81,0.053930144,0.102440008
114428632,ACAd,CPdm,380102.34,0.219450112,100430.21,0.15304943315921543,0.247224228
114752488,AUDd,CPvm,129.51346,0.00067728,327.3776,0.001607455,0.018733526
514506712,AIv,CPdm,2085.8296,0.007012169,829.83386,0.00239258,0.12671153
643635656,RSPagl,CPdm,2272.9578,0.01875177,0.5074216,1.537351688800047e-05,0.008494985
181818339,SSp-n,CPdm,3753.5127,0.007084193,230.53568,0.000857996,0.065158431
266503540,MOs,CPdm,323236.03,0.1763028,143986.89,0.12174580120428445,0.16755748
166055636,MOs,CPvm,826521.94,0.13720787,326724.38,0.12808622390681804,0.483214245
298797288,ACAv,CPdm,6886.845,0.013463204,6.718735,3.820318946668117e-05,0.037177591
293827470,MOs,CPdm,15424.616,0.024038338,97.489845,0.000453134,0.054546207
585931259,VISp,CPdm,0.47347265,1.05E-05,4.312583,8.609169457280263e-05,0.0199
479983421,VISp,CPdm,6255.833,0.03546163,136237.23,0.1471971964854603,0.222693181
286482701,ACAv,CPdm,1223579.2,0.226663443,491531.8,0.2101697351565812,0.229049089
181819064,SSp-m,CPvm,21342.176,0.030050229,1378.6548,0.005027447,0.303349082
166054929,RSPv,CPdm,254610.64,0.144602147,409.81372,0.001669256,0.309425631
535696750,VISa,CPdm,1222.934,0.01084886,1.8454399,3.620463227124111e-05,0.000496815
116903230,AUDp,CPvm,410.39752,0.001044938,26.514544,0.000130367,0.098312404
114475228,ACAv,CPdm,221887.6,0.132051823,44024.793,0.067139069,0.177611476
515254107,SSp-ul,CPdm,1870.7983,0.003794568,0,0,0.005427492
181819064,SSp-m,CPdm,16155.123,0.017540491,1489.0729,0.002457072,0.303349082
643749624,SSp-bfd,CPdm,9161.084,0.016829158,10.160085,3.243812063368099e-05,0.011302602
266564027,ORBvl,CPdm,35470.848,0.05672674,10106.91,0.021904033,0.037309906
166082128,MOs,CPvm,310265.78,0.084151941,87883.77,0.065447291,0.42476285
298829455,VISl,CPdm,135759.89,0.123883258,9401.233,0.029274635196052695,0.251828601
293889922,SSp-bfd,CPdm,33286.945,0.038469997,3.9204192,7.948108231096243e-05,0.09163539
585935640,ORBl,CPdm,24769.154,0.02949586,47.53055,0.000213384,0.174086436
480069939,VISp,CPdm,3199.4788,0.028675914,27854.605,0.08504791,0.194205659
286554724,VISli,CPdm,138.32977,0.000636233,43.640957,0.000381263,0.013264615
181858761,ACAd,CPvm,52022.875,0.065219993,1544.7844,0.009067608,0.432210968
166055636,MOs,CPdm,653311.56,0.195270568,242466.42,0.14980700471236727,0.483214245
536298009,VISp,CPdm,861.83594,0.002293344,33.66044,0.000187634,0.017242709
114752488,AUDd,CPdm,4056.6484,0.010492348,1348.1957,0.004226872,0.018733526
116903968,VISl,CPvm,1630.4407,0.005435076,52.00793,0.000213538,0.168873482
181858761,ACAd,CPdm,220156.89,0.197377432,14258.643,0.061741274,0.432210968
516491813,VISam,CPdm,1135.5245,0.008974829,45830.164,0.10416249499880278,0.045142524
644250774,SSp-bfd,CPdm,3485.1323,0.013303703,13.815458,0.000216075,0.006723809
266582782,PL,CPdm,108232.24,0.130245511,38199.465,0.076648589,0.121781288
298830161,SSp-ll,CPdm,35644.426,0.066283764,167.76338,0.000696574,0.476214575
166082842,MOp,CPvm,60985.043,0.075460754,5426.1855,0.017437180927461212,0.141262022
294396492,PL,CPdm,7938.698,0.02063026,1350.1199,0.00548604,0.073010221
586041882,VISa,CPdm,112525.22,0.110876878,3.1261847,4.642802100176142e-05,0.074551187
286646877,ACAd,CPdm,87509.08,0.094107677,694.82446,0.002325629,0.102250407
181860173,SSp-ul,CPvm,9671.988,0.023040597,133.06638,0.000538611,0.122022573
480994108,ORBvl,CPdm,392073.38,0.220149377,206658.67,0.2015845483856462,0.533550886
166082128,MOs,CPdm,25874.953,0.025216027,15410.849,0.028627410135067876,0.42476285
536298726,VISp,CPdm,326.5611,0.001453643,28824.73,0.047397859,0.225206489
116903230,AUDp,CPdm,6680.5293,0.010861313,184.81924,0.000914571,0.098312404
117298988,SSs,CPvm,99806.19,0.089126273,5279.528,0.018052813,0.392743742
181860173,SSp-ul,CPdm,18237.736,0.022710067,137.24704,0.000596185,0.122022573
516545903,SSp-n,CPdm,177.72083,0.000547605,0,0,0.006613264
646214807,VISpor,CPdm,26414.273,0.048392142,213842.27,0.15671294223362595,0.057896626
266583498,ACAv,CPdm,4362.728,0.014652345,3235.9387,0.009072681,0.009109385
299447873,SSp-m,CPdm,4280.3887,0.002976697,3126.009,0.004340174,0.118740426
166083557,VISpor,CPvm,1798.8904,0.006839293,70.31554,0.000295248,0.192782327
294397199,SSp-m,CPdm,1305.637,0.002850327,471.36966,0.001236569,0.336655754
586042591,RSPv,CPdm,26284.947,0.051522804,56.72308,0.000188249,0.05660676
286648997,SSp-bfd,CPdm,22037.127,0.015625719,0,0,0.090005689
181860879,RSPv,CPvm,873.29285,0.002676914,4.162718,4.281524453308131e-05,0.10964487
482578964,VISp,CPdm,1075.6172,0.004281524,54977.484,0.07238974,0.043191966
536299435,VISp,CPdm,11532.764,0.031995671,177396.31,0.12643187975450032,0.148783972
166082842,MOp,CPdm,214755.1,0.106262364,19230.535,0.033118321888390576,0.141262022
116903968,VISl,CPdm,299942.06,0.188705077,11056.957,0.033973397,0.168873482
120437703,VISal,CPvm,4985.8154,0.013718481,669.4472,0.002207483,0.11356682
181860879,RSPv,CPdm,34256.727,0.055356498,488.9219,0.001564793,0.10964487
516838033,RSPv,CPdm,30642.777,0.052030361,10.506251,3.90487328955212e-05,0.161995156
646216224,VISpor,CPdm,389.96027,0.001489924,0,0,0.016655886
266643194,SSp-ll,CPdm,1274.7283,0.00350962,37.1036,0.000380495,0.016630696
299733445,VISpm,CPdm,16522.664,0.013320999,111.99592,0.000701263,0.054335502
294399325,ILA,CPdm,15145.171,0.018786207,3427.2844,0.006220202,0.111224051
166153483,AIv,CPvm,778434.06,0.141283466,405965.66,0.1389388506835642,0.415792048
586052938,SSp-tr,CPdm,47726.008,0.053232109,14.886499,4.773476993724146e-05,0.063097187
182089608,VISp,CPvm,1.2245212,1.15E-05,0,0,0.043742271
286772650,SSp-bfd,CPdm,37008.547,0.03540029,790.97235,0.003519767,0.136940467
538078619,RSPv,CPdm,29374.225,0.053703154,0,0,0.166729909
482580380,VISl,CPdm,93196.63,0.129887231,2782.2632,0.020382900498370982,0.175383701
166083557,VISpor,CPdm,43001.37,0.081356882,1643.4081,0.006122811,0.192782327
117298988,SSs,CPdm,27553.871,0.048982331,17413.426,0.017798227971575906,0.392743742
120491896,AUDp,CPvm,180.04956,0.000639692,108.7496,0.000416392,0.096904585
182089608,VISp,CPdm,23158.74,0.039820099,871.366,0.002642784,0.043742271
516848198,ACAd,CPdm,841.54663,0.002637327,1.7230732,1.95243664477606e-05,0.008532435
646525156,RSPagl,CPdm,543738.1,0.213739773,20431.06,0.057147283,0.163840565
266644610,SSp-ll,CPdm,7092.4614,0.019766884,277.21124,0.001305827,0.15025456
299782273,VISli,CPdm,594.11884,0.001263472,56.952316,0.000346903,0.086415028
586054033,VISp,CPdm,15.032632,0.000150891,3.6790435,4.6274285832881416e-05,0.0410332
